Various*Unknown*3
If you were born on 22 November what star sign (Zodiac) would you be*scorpio
If you were born on 22 October what star sign (Zodiac) would you be*libra
If you were born on 22 September what star sign (Zodiac) would you be*virgo
If you were born on 23 April what star sign (Zodiac) would you be*taurus
If you were born on 23 August what star sign (Zodiac) would you be*virgo
If you were born on 23 December what star sign (Zodiac) would you be*capricorn
If you were born on 23 February what star sign (Zodiac) would you be*pisces
If you were born on 23 January what star sign (Zodiac) would you be*aquarius
If you were born on 23 July what star sign (Zodiac) would you be*leo
If you were born on 23 June what star sign (Zodiac) would you be*cancer
If you were born on 23 March what star sign (Zodiac) would you be*aries
If you were born on 23 May what star sign (Zodiac) would you be*gemini
If you were born on 23 November what star sign (Zodiac) would you be*sagittarius
If you were born on 23 October what star sign (Zodiac) would you be*libra
If you were born on 23 September what star sign (Zodiac) would you be*libra
If you were born on 24 April what star sign (Zodiac) would you be*taurus
If you were born on 24 August what star sign (Zodiac) would you be*virgo
If you were born on 24 December what star sign (Zodiac) would you be*capricorn
If you were born on 24 February what star sign (Zodiac) would you be*pisces
If you were born on 24 January what star sign (Zodiac) would you be*aquarius
If you were born on 24 July what star sign (Zodiac) would you be*leo
If you were born on 24 June what star sign (Zodiac) would you be*cancer
If you were born on 24 March what star sign (Zodiac) would you be*aries
If you were born on 24 May what star sign (Zodiac) would you be*gemini
If you were born on 24 November what star sign (Zodiac) would you be*sagittarius
If you were born on 24 October what star sign (Zodiac) would you be*scorpio
If you were born on 24 September what star sign (Zodiac) would you be*libra
If you were born on 25 April what star sign (Zodiac) would you be*taurus
If you were born on 25 August what star sign (Zodiac) would you be*virgo
If you were born on 25 December what star sign (Zodiac) would you be*capricorn
If you were born on 25 February what star sign (Zodiac) would you be*pisces
If you were born on 25 January what star sign (Zodiac) would you be*aquarius
If you were born on 25 July what star sign (Zodiac) would you be*leo
If you were born on 25 June what star sign (Zodiac) would you be*cancer
If you were born on 25 March what star sign (Zodiac) would you be*aries
If you were born on 25 May what star sign (Zodiac) would you be*gemini
If you were born on 25 November what star sign (Zodiac) would you be*sagittarius
If you were born on 25 October what star sign (Zodiac) would you be*scorpio
If you were born on 25 September what star sign (Zodiac) would you be*libra
If you were born on 26 April what star sign (Zodiac) would you be*taurus
If you were born on 26 August what star sign (Zodiac) would you be*virgo
If you were born on 26 December what star sign (Zodiac) would you be*capricorn
If you were born on 26 February what star sign (Zodiac) would you be*pisces
If you were born on 26 January what star sign (Zodiac) would you be*aquarius
If you were born on 26 July what star sign (Zodiac) would you be*leo
If you were born on 26 June what star sign (Zodiac) would you be*cancer
If you were born on 26 March what star sign (Zodiac) would you be*aries
If you were born on 26 May what star sign (Zodiac) would you be*gemini
If you were born on 26 November what star sign (Zodiac) would you be*sagittarius
If you were born on 26 October what star sign (Zodiac) would you be*scorpio
If you were born on 26 September what star sign (Zodiac) would you be*libra
If you were born on 27 April what star sign (Zodiac) would you be*taurus
If you were born on 27 August what star sign (Zodiac) would you be*virgo
If you were born on 27 December what star sign (Zodiac) would you be*capricorn
If you were born on 27 February what star sign (Zodiac) would you be*pisces
If you were born on 27 January what star sign (Zodiac) would you be*aquarius
If you were born on 27 July what star sign (Zodiac) would you be*leo
If you were born on 27 June what star sign (Zodiac) would you be*cancer
If you were born on 27 March what star sign (Zodiac) would you be*aries
If you were born on 27 May what star sign (Zodiac) would you be*gemini
If you were born on 27 November what star sign (Zodiac) would you be*sagittarius
If you were born on 27 October what star sign (Zodiac) would you be*scorpio
If you were born on 27 September what star sign (Zodiac) would you be*libra
If you were born on 28 April what star sign (Zodiac) would you be*taurus
If you were born on 28 August what star sign (Zodiac) would you be*virgo
If you were born on 28 December what star sign (Zodiac) would you be*capricorn
If you were born on 28 February what star sign (Zodiac) would you be*pisces
If you were born on 28 February what star sign (zodiac) would you b*pisces
If you were born on 28 January what star sign (Zodiac) would you be*aquarius
If you were born on 28 July what star sign (Zodiac) would you be*leo
If you were born on 28 June what star sign (Zodiac) would you be*cancer
If you were born on 28 March what star sign (Zodiac) would you be*aries
If you were born on 28 May what star sign (Zodiac) would you be*gemini
If you were born on 28 November what star sign (Zodiac) would you be*sagittarius
If you were born on 28 October what star sign (Zodiac) would you be*scorpio
If you were born on 28 September what star sign (Zodiac) would you be*libra
If you were born on 29 April what star sign (Zodiac) would you be*taurus
If you were born on 29 August what star sign (Zodiac) would you be*virgo
If you were born on 29 December what star sign (Zodiac) would you be*capricorn
If you were born on 29 February what star sign (Zodiac) would you be*pisces
If you were born on 29 January what star sign (Zodiac) would you be*aquarius
If you were born on 29 July what star sign (Zodiac) would you be*leo
If you were born on 29 June what star sign (Zodiac) would you be*cancer
If you were born on 29 March what star sign (Zodiac) would you be*aries
If you were born on 29 May what star sign (Zodiac) would you be*gemini
If you were born on 29 November what star sign (Zodiac) would you be*sagittarius
If you were born on 29 October what star sign (Zodiac) would you be*scorpio
If you were born on 29 September what star sign (Zodiac) would you be*libra
If you were born on 30 April what star sign (Zodiac) would you be*taurus
If you were born on 30 August what star sign (Zodiac) would you be*virgo
If you were born on 30 December what star sign (Zodiac) would you be*capricorn
If you were born on 30 January what star sign (Zodiac) would you be*aquarius
If you were born on 30 July what star sign (Zodiac) would you be*leo
If you were born on 30 June what star sign (Zodiac) would you be*cancer
If you were born on 30 March what star sign (Zodiac) would you be*aries
If you were born on 30 May what star sign (Zodiac) would you be*gemini
If you were born on 30 November what star sign (Zodiac) would you be*sagittarius
If you were born on 30 October what star sign (Zodiac) would you be*scorpio
If you were born on 30 September what star sign (Zodiac) would you be*libra
If you were born on 31 August what star sign (Zodiac) would you be*virgo
If you were born on 31 December what star sign (Zodiac) would you be*capricorn
If you were born on 31 January what star sign (Zodiac) would you be*aquarius
If you were born on 31 July what star sign (Zodiac) would you be*leo
If you were born on 31 March what star sign (Zodiac) would you be*aries
If you were born on 31 May what star sign (Zodiac) would you be*gemini
If you were born on 31 October what star sign (Zodiac) would you be*scorpio
If you were going to a chiropractor for treatment, what would be affected*backbone
If you were suffering from hepatitis which part of the body would be most affected*liver
If you're going to San Francisco, wear some?*Flowers in your hair
If, during a game of chess, you made a move "en passant", which piece would you be moving*a pawn
Igneous, sedimentary and metamorphic are all types of what*rock
Ii what is the round fruit of the sycamore tree called*a buttonball
Ilex is the botanical name of which shrub*holly
Illicit lover of married person*paramour
Illnesses in which the immune system reacts to normal components of the body as if they were foreign substances and produces antibodies against them*Autoimmune Diseases
Illnesses in which the immune system reacts to normal components of the body as if they were foreign substances and produces antibodies against them?*Autoimmune Diseases
Illusion of hearing or seeing something not actually present*hallucination
Illyngophobia is the fear of*veritgo
Imagined perfect place or state*utopia
Immunity of the communications media including newspapers, books, magazines, radio, and television from government control or censorship*freedom of the
Immunity of the communications media including newspapers, books, magazines, radio, and television from government control or censorship.*Freedom of the press
Impaired normal blood clotting is the main symptom of which disease*haemophilia
Imperial, Buck, and Luna are types of _________.?*Moths
Imperial, buck and luna are types of ___*moth
Implant*breast implants
Implement for clearing up dog excretment*pooper scooper
Important or influential person*mogul
Impurities, particularly of which compound, according to modern chemists, gives amethyst its violet or blue colouration*iron oxide
In "10,000 Leagues Under The Sea", what ship did Captain Nemo travel in*Nautilus
In "10,000 Leagues Under The Sea", what ship did Captain Nemo travel in?*Nautilus
In "Alice and Wonderland", what color hat does the Mad Hatter wear*green
In "Alice in Wonderland", who sings of "Soup of the evening, wonderful soup"*mock turtle
In "American pie', who does don mclean refer to as "the king"*elvis presley
In "Dragons of Autumn Twilight", what's Raistlin's profession*wizard
In "Family Ties" who was Alex P. Keaton's idol?*Richard Nixon
In "Ferris Beuller's Day Off," who plays the burnout at the police station that Jeanie kisses?*Charlie Sheen
In "Gone With the Wind", Scarlett regains her wealth by investing in what type of business?*A sawmill
In "Hamlet", how does Ophelia die*she drowns
In "Innerspace", what did the license plate on Igoe's BMW say?*SNAPON
In "Lady Windermere's Fan" who or what did Oscar Wilde describe as a man who knows the price of everything and the value of nothing*cynic,
In "Old Possum's Book of Practical Cats", which is the mystery cat and Napoleon of Crime*macavity
In "Pilgrims Progress", who imprisoned Christian and Hopeful in Doubting Castle*giant despair
In "Running Scared," how much money does Billy Crystal's character inherit from his dead aunt Rose?*50,000
In "Spaceballs" what does the bumper sticker say on the back of Lonestar's ship?*I love Uranus
In "St. Elmo's Fire," What city does Billy go to at the end???*New York
In "The Blues Brothers", what does SCMODS stand for?*State County Municipal Offender Data Systems
In "The Golden Child," what object does the Child animate to amuse his captor?*A Coke can
In "The Karate Kid" what color did Daniel have to paint Miagi's house, as part of his training*Green
In "a christmas carol" who was the cratchit's son*tiny tim
In "a christmas carol', how many ghosts visited scrooge*four
In "a christmas carol', what was the name of the miser*scrooge
In "alice in wonderland', who never stopped sobbing*mock turtle
In "alice in wonderland', with what were the words "eat me" written on the cake*currants
In "citizen kane', who played kane's assistant*joseph cotten
In "coronation street', who is ken and denise's son*daniel
In "david copperfield', which of his so-called "aunts" has the christian name clara*aunt peggotty
In "dawson's creek', who does James van der beek play*dawson leary
In "dawson's creek', who does joshua jackson play*pacey witter
In "dawson's creek', who does katie holmes play*joey potter
In "dawson's creek', who does michelle williams play*jennifer lindley
In "family ties" who was alex p. keaton's idol*richard nixon
In "ferris beuller's day off," who plays the burnout at the police station that jeanie kisses*charlie sheen
In "gilligan's island', what is the professor's name*roy hinkley
In "gone with the wind', what does scarlett invest in to regain her former wealth*a sawmill
In "happy days" What is ralph's last name*malph
In "la traviata', what does violetta sing*sempre libera
In "la traviata', who sings "sempre libera"*violetta
In "les miserables', jean valjean's criminal number is the same as what character in "the simpsons"*sideshow bob
In "monopoly', what phrase is printed above the name of the property on each deed*title deed
In "my favourite martian', who did ray walston play*uncle tim
In "peanuts', who is woodstock's beagle friend*snoopy
In "peter pan', what was wendy's surname*darling
In "romeo and juliet', about what was mercutio's long monologue*queen mab
In "romeo and juliet', who first finds out that juliet is "dead"*nurse
In "romeo and juliet', who said "i have a faint cold fear thrills through my veins"*juliet
In "romeo and juliet', who says "i do but keep the peace put up thy sword, or manage it to part these men with me"*benvolio
In "romeo and juliet', who says "make the bridal bed in that dim monument where tybalt lies*juliet
In "romeo and juliet', who says "what must be must be"*juliet
In "romeo and juliet', who says "what must be shall be"*juliet
In "romeo and juliet', why couldn't the nurse tell juliet the news of her meeting with romeo immediately*she was out of breath
In "running scared," how much money does billy crystal's character inherit from his dead aunt rose*50,000
In "snow white and the seven dwarfs', what was the occupation of the seven dwarfs*miners
In "southpark', what is chef obsessed with*sex
In "spaceballs" what does the bumper sticker say on the back of lonestar's ship*i love uranus
In "st. elmo's fire," what city does billy go to at the end*New York
In "star trek" jean ___ picard*luc
In "star trek', what is data's rank*lieutenant commander
In "star trek', who was the captain of the "enterprise c"*rachel garret
In "star wars" David prowse was darth vader's ___*body
In "star wars', sebastian shaw was darth vader's ___*face
In "star wars', who was c3p0's sidekick*r2d2
In "star wars', who was darth vader's body*david prowse
In "star wars', who was darth vader's face*sebastian shaw
In "star wars', who was darth vader's voice*James earl jones
In "star wars, James earl jones was darth vader's ___*voice
In "star wars, four people played darth vader David prowse was his body, James earl jones did the voice, sebastian shaw was his face and a fourth person did the ___*breathing
In "startrek', who did leonard nimoy play*dr spock
In "startrek', who did william shatner play*captain James t kirk
In "startrek', who played captain James t kirk*william shatner
In "startrek', who played dr spock*leonard nimoy
In "the blues brothers", what does scmods stand for*state county municipal offender data systems
In "the flintstones" What is Fred and wilma's daughter's name*pebbles
In "the flintstones" who are pebble's parents*fred and wilma flintstone
In "the golden child," what object does the child animate to amuse his captor*a coke can
In "the good life', what was the surname of margot and jerry*leadbetter
In "the great escape', how many finally made it to freedom*three
In "the hobbit", what is the name of the wizard*gandalf
In "the planets" what does saturn bring*jollity
In "the shining" what was the child's imaginary friend's name (the one who told him things that were going to happen)*tony
In "the simpsons" cartoon series What is the name of the baby*maggie
In "the simpsons', sideshow bob's criminal number is the same as what character in "les miserables"*jean valjean
In "the sleeping beauty', what is the princess" name*aurora
In "the thousand and one nights', which king marries a new woman each night and has her killed in the morning*schahriah
In "the wizard of oz" how old was dorothy supposed to be*eleven
In "the wizard of oz', what was dorothy's dog's name*toto
In "the wizard of oz', where did dorothy live*kansas
In "the wizard of oz', which character sang "come out, come out, wherever you are*glinda
In "war of the worlds', from which planet did the invaders come*mars
In 'A Christmas Carol" who was the Cratchit's son*tiny tim
In 'Back To The Future', where did Doc Brown get the plutonium to power the time-travelling DeLorean?*Lybian terrorists
In 'David Copperfield', which of his so-called "Aunts" has the Christian name Clara*aunt peggotty
In 'Dirty Dancing' what was Baby's real name?*Frances
In 'The Good Life', what was the surname of Margot and Jerry*leadbetter
In 'The Planets' what does Saturn bring*jollity
In 'The Simpsons' cartoon series what is the name of the baby*maggie
In 'a christmas carol', how many ghosts visited scrooge*four
In 'alice in wonderland', who never stopped sobbing*mock turtle
In 'coronation street', who is ken and denise's son*daniel
In 'dawson's creek', who does joshua jackson play*pacey witter
In 'les miserables', jean valjean's criminal number is the same as what character in 'the simpsons'*sideshow bob
In 'my favourite martian', who did ray walston play*uncle tim
In 'romeo and juliet', about what was mercutio's long monologue*queen mab
In 'romeo and juliet', who said 'i have a faint cold fear thrills through my veins'*juliet
In 'romeo and juliet', who says 'what must be must be'*juliet
In 'romeo and juliet', why couldn't the nurse tell juliet the news of her meeting with romeo immediately*she was out of breath
In 'snow white and the seven dwarfs', what was the occupation of the seven dwarfs*miners
In 'star trek' jean ______ picard*luc
In 'star trek', what is data's rank*lieutenant commander
In 'star wars', sebastian shaw was darth vader's ______*face
In 'star wars', who was c3p0's sidekick*r2d2
In 'star wars', who was darth vader's body*david prowse
In 'star wars', who was darth vader's face*sebastian shaw
In 'star wars', who was darth vader's voice*james earl jones
In 'star wars, james earl jones was darth vader's ______*voice
In 'startrek', who did william shatner play*captain james t kirk
In 'startrek', who played captain james t kirk*william shatner
In 'startrek', who played dr spock*leonard nimoy
In 'the great escape', how many finally made it to freedom*three
In 'the shining' what was the child's imaginary friend's name (the one who told him things that were going to happen)*tony
In 'the wizard of oz', what was dorothy's dog's name*toto
In 'the wizard of oz', where did dorothy live*kansas
In -322 BC ---------- dies of indigestion*aristotle
In -322 BC Aristotle dies of ---------- *indigestion
In -322 BC Aristotle dies of ----------*indigestion
In 0410 ---------- sacks Rome.*alaric
In 0410 Alaric sacks---------- .*rome
In 0476 ---------- Augustulus, last Roman emperor in west, is deposed.*romulus
In 0476 Romulus Augustulus, last ---------- emperor in west, is deposed.*roman
In 0476 Romulus---------- , last Roman emperor in west, is deposed.*augustulus
In 10 B.C. ---------- 4th Roman emperor (41-54 AD), born.*claudius
In 10 B.C. Claudius ---------- Roman emperor (41-54 AD), born.*4th
In 1000 ---------- Ericson discovers "Vinland" (possibly America).*leif
In 1000 Leif ---------- discovers "Vinland" (possibly America). *ericson
In 1000 Leif ---------- discovers "Vinland" (possibly America).*ericson
In 1002 English king Ethelred II launches massacre of ---------- settlers.*danish
In 1016 ---------- defeat Saxons at Battle of Assandun (Ashingdon).*danes
In 1016 Danes defeat ---------- at Battle of Assandun (Ashingdon).*saxons
In 1016 Danes defeat Saxons at Battle of ---------- (Ashingdon).*assandun
In 1017---------- , Holy Roman emperor (1046-56)*henry iii
In 1054 Brightest known super-nova (---------- Nebula) starts shining (23 days).*crab
In 1057 Macbeth, King of Scotland, slain by the son of King---------- .*duncan
In 1057 Macbeth, King of---------- , slain by the son of King Duncan.*scotland
In 1057---------- , King of Scotland, slain by the son of King Duncan.*macbeth
In 106 B.C. Cicero, ---------- statesman, born.*roman
In 106 B.C. Pompey (---------- Pompeius Magnus) Rome, warrior, born.*gnaeus
In 106 B.C. Pompey (Gnaeus ---------- Magnus) Rome, warrior, born.*pompeius
In 106 B.C. Pompey (Gnaeus Pompeius---------- ) Rome, warrior, born.*magnus
In 1066 ---------- the Conqueror lands in England.*william
In 1066 Battle of Hastings, in which ---------- the Conqueror wins England.*william
In 1066 Battle of Hastings, in which William the ---------- wins England. *conqueror
In 1066 Battle of Hastings, in which William the ---------- wins England.*conqueror
In 1066 Battle of---------- , in which William the Conqueror wins England.*hastings
In 1066 St. Edward the---------- , died.*confessor
In 1066 William the ---------- crowned William I of England *conqueror
In 1066 William the ---------- crowned William I of England*conqueror
In 1066 William the ---------- lands in England.*conqueror
In 1066 there were three Kings of England. Harold and William were two. Name the third*edward the confessor
In 1085 Alfonso VI of Castile captured---------- , Spain, and brought the Moorish center of science into Christian hands.*toledo
In 1085 St---------- , pope (1073-85), dies (birth date unknown).*gregory vii
In 1087 ---------- The Conqueror, King of England and Duke of Normandy, dies.*william i
In 1087 William I The Conqueror, King of England and Duke of---------- , dies. *normandy
In 1087 William I The Conqueror, King of England and Duke of---------- , dies.*normandy
In 1100 ---------- 1st antipope (1084-1100), dies (birth date unknown).*clement iii
In 1113 ---------- Plantagenet France, conquered Normandy, born.*geoffrey
In 1113 Geoffrey ---------- France, conquered Normandy, born.*plantagenet
In 1113 Geoffrey Plantagenet France, conquered---------- , born.*normandy
In 1143 John II  ---------- emperor, dies in an accident.*byzantine
In 1157 ---------- [Richard the Lion Hearted], King of England (1189-99), born.*richard i
In 1157 Richard I [Richard the---------- ], King of England (1189-99), born.*lion hearted
In 1159 ---------- only English pope (1154-59), dies (birth date unknown).*adrian iv
In 1165 ---------- Augustus 1st great Capetian king of France (1179-1223), born.*philip ii
In 1165 Philip II ---------- 1st great Capetian king of France (1179-1223), born.*augustus
In 1165 Philip II Augustus 1st great ---------- king of France (1179-1223), born.*capetian
In 1170 Thomas Beckett, archbishop, ---------- by 4 knights of King Henry II*assassinated
In 1178 Five ---------- monks report something exploding on the Moon (only known observation). These monks have NO winery of their own.*canterbury
In 1181 ---------- observed by Chinese and Japanese astronomers.*supernova
In 1181 Supernova observed by ---------- and Japanese astronomers.*chinese
In 1181 Supernova observed by Chinese and ---------- astronomers.*japanese
In 1181 Supernova seen in---------- .*cassiopia
In 1189 ---------- King of England (1154-89), dies at 56.*henry ii
In 1189 England's King ---------- (the Lion-Hearted) crowned in Westminster. *richard i
In 1189 England's King ---------- (the Lion-Hearted) crowned in Westminster.*richard i
In 1189 England's King Richard I (the Lion-Hearted) crowned in---------- .*westminster
In 12 B.C. ---------- (Gaius Caesar), 3rd Roman emperor (37-41 AD), born.*caligula
In 1207---------- , king of England (1216-72)*henry iii
In 121 Marcus  ---------- 16th Roman emperor (161-80), philosopher, born.*aurelius
In 1212 Battle of Las Navas de Tolosa; end of ---------- power in Spain.*moslem
In 1212 Battle of Las Navas de Tolosa; end of Moslem power in---------- .*spain
In 1212 Battle of---------- ; end of Moslem power in Spain.*las navas de tolosa
In 1214 Louis IX, king of  ---------- (1226-70), born.*france
In 1215 King ---------- signs Magna Carta at Runnymede, England.*john
In 1215 King John signs Magna Carta at---------- , England.*runnymede
In 1227 ---------- Khan Mongol conqueror, died.*genghis
In 1227 Genghis ---------- Mongol conqueror, died.*khan
In 1227 Genghis Khan ---------- conqueror, died.*mongol
In 1237 St Sava, son of ---------- 's king, dies.*serbia
In 1242 Alexander  ---------- of Novgorod defeats Teutonic Knights*nevsky
In 1248 Construction of ---------- Cathedral is begun.*cologne
In 1256 William of ---------- Holy Roman emperor, dies at about 28.*holland
In 126 ---------- Helvius Pertinax Roman emperor (193 AD), born.*publius
In 126 Publius ---------- Pertinax Roman emperor (193 AD), born.*helvius
In 126 Publius Helvius ---------- Roman emperor (193 AD), born.*pertinax
In 1265 ---------- de Montfort, English baron, dies in battle.*simon
In 1265 1st ---------- Parliament formally convened (some authorities).*english
In 1265 1st English ---------- called into session by Earl of Leicester.*parliament
In 1265 Simon de Montfort, English baron, dies in---------- .*battle
In 1265 Simon de---------- , English baron, dies in battle.*montfort
In 1270 ---------- and last crusade is launched.*8th
In 1271 ---------- king of Bohemia and Poland (1278-1305), born. *wenceslas ii
In 1271 ---------- king of Bohemia and Poland (1278-1305), born.*wenceslas ii
In 1271 Wenceslas II king of ---------- and Poland (1278-1305), born.*bohemia
In 1271 Wenceslas II king of Bohemia and ---------- (1278-1305), born.*poland
In 1274 Robert the ---------- Scotland, King (1328-1329), born.*bruce
In 1284 Alfonso X  ---------- king (Castile & Leon), dies at 62*spanish
In 1284 Edward II, king of  ---------- (1307-27), born.*england
In 1285 St. Thorfinn, ---------- , Died.*norwegian bishop
In 1288 It was made legal in ---------- for women to propose to men.*scotland
In 1289 ---------- (the Stubborn), king of France (1314-16)*louis x
In 1290 ---------- Baggins (in Shire Reconning), born.*bilbo
In 1290 Bilbo ---------- (in Shire Reconning), born. *baggins
In 1290 Bilbo ---------- (in Shire Reconning), born.*baggins
In 1291 Everlasting League forms, basis of ---------- Confederation (Nat'l Day)*swiss
In 1292 Saidi, great ---------- poet (Orchard, Rose Garden) dies. *persian
In 1292 Saidi, great ---------- poet (Orchard, Rose Garden) dies.*persian
In 1298 ---------- defeat Scots at Battle of Falkirk.*english
In 1298 English defeat ---------- at Battle of Falkirk.*scots
In 1298 English defeat Scots at Battle of---------- .*falkirk
In 1302 According to---------- , this is Romeo and Juliet's wedding day.*shakespeare
In 1314 Clement V pope (1305-14) who moved papacy to ---------- , dies*avignon
In 1314---------- , under King Robert I, defeats England.*scotland
In 1321 Death of ---------- Alighieri, author of the Divine Comedy.*dante
In 1321 Death of Dante---------- , author of the Divine Comedy.*alighieri
In 1326 Louis I (the Great), king of ---------- (1342-82), Poland (1370-82)*hungary
In 1327 ---------- king of England (1307-1327), dies at 43.*edward ii
In 1330 ---------- the black prince, prince of Wales (1343-1376), born.*edward
In 1332 Battle of ---------- Moor (in Scotland).*dupplin
In 1332 Battle of ---------- Moor; Scottish dynastic battle.*dupplin
In 1332 Battle of Dupplin Moor; ---------- dynastic battle.*scottish
In 1338 Charles V (the Wise), king of ---------- (1364-80), born.*france
In 1346 English longbows defeat French in Battle of---------- .*crecy
In 1356 ---------- defeat French at Battle of Poitiers.*english
In 1356 English defeat ---------- at Battle of Poitiers.*french
In 1356 English defeat French at Battle of---------- .*poitiers
In 1364 Battle of Auray, ---------- forces defeat French at Brittany. *english
In 1364 Battle of Auray, ---------- forces defeat French at Brittany.*english
In 1364 Battle of Auray, English forces defeat ---------- at Brittany.*french
In 1364 Battle of Auray, English forces defeat French at---------- .*brittany
In 1364 Battle of---------- , English forces defeat French at Brittany.*auray
In 1367 (England)---------- , Bordeaux, France, king of England (1377-99), born.*richard ii
In 1368 Charles VI [the Well-Beloved], king of ---------- (1380-1422), born.*france
In 1370 Frederick I the ---------- , elector of Saxony, born.*warlike
In 1373 Anglo-----------  Treaty of Alliance (world's oldest) signed.*portuguese
In 1381 ---------- abbess/reformer (Poor Clares), born.*st colette
In 1385 ---------- defeat Castilians at Aljubarrota, retain independence.*portuguese
In 1385 Portuguese defeat ---------- at Aljubarrota, retain independence.*castilians
In 1385 Portuguese defeat Castilians at---------- , retain independence.*aljubarrota
In 1387 Heathen ---------- banned in Poland.*religions
In 1387---------- , king of England (1413-22), born.*henry v
In 1396 Philip the Good Duke of---------- , born.*burgundy
In 1398 ---------- Lopez, Marques de Santillana, Spanish poet, born*inigo
In 1398 Inigo Lopez, Marques de---------- , Spanish poet, born*santillana
In 1398 Inigo---------- , Marques de Santillana, Spanish poet, born*lopez
In 1400 Author ---------- Chaucer dies in London.*geoffrey
In 1400 Author Geoffrey ---------- dies in London.*chaucer
In 1402 Battle of ---------- (Ankara)-Tatars defeat Turkish Army.*angora
In 1412 (France)---------- , Domremy, martyr, born.*joan of arc
In 1415 ---------- Innsbruck Austria, German Emperor (1440-1493), born.*frederick iii
In 1415 Battle of---------- , Welsh longbow defeats the armored knight.*agincourt
In 1423 Louis ---------- king of France (1461-83), born.*xi
In 1429 Joan of Arc leads ---------- , France, to victory over English.*orleans
In 1430 Joan of Arc captured by ---------- who sold her to the English.*burgundians
In 1432 ---------- Pulci, Italian poet (Morgante), born.*luigi
In 1432 Luigi Pulci, Italian ---------- (Morgante), born.*poet
In 1432 Luigi---------- , Italian poet (Morgante), born.*pulci
In 1440 Ivan III (the Great) grand prince of---------- , born.*russia
In 1442 Edward IV, king of  ---------- (1461-70, 1471-83), born.*england
In 1444 Sandro---------- , Italian painter (Birth of Venus), born.*botticelli
In 1446 Korean ---------- alphabet devised.*hangual
In 1451 Queen  ---------- I, funded Christopher Columbus, born.*isabella
In 1452 First book published, ---------- Guttenberg's Bible.*johann
In 1452 First book published, Johann ---------- 's Bible.*guttenberg
In 1452 First book published, Johann Guttenberg's---------- .*bible
In 1454 Amerigo---------- , explorer and namesake of America (lucky they didn't call it Vespuccia)*vespucci
In 1456 23rd recorded ---------- passage of Halley's Comet.*perihelion
In 1457 Henry ---------- king of England (1485-1509), born.*vii
In 1457 Oldest exactly dated ---------- (c. 3 years after Gutenberg).*printed book
In 1468 Pope---------- , born.*paul iii
In 1470 King Edward V of ---------- (1483); deposed, murdered? by Richard III, born.*england
In 1471 Albrecht Dürer Nörnberg---------- , Renaissance painter/print maker, born.*germany
In 1473 Nicolaus ---------- (in Poland), astronomer, born.*copernicus
