Various*Unknown*3
What is the estimated weight of the great pyramid of Egypt*6,648,000 tons
What is the ethereal juice in the vein of the gods*ichor
What is the expulsion of evil spirits from persons or places through ritual methods*exorcism
What is the familiar name of the shrub "syringa vulgaris"*lilac
What is the familiar name of the shrub 'Syringa vulgaris'*lilac
What is the family name of the Dukes of Bedford*russell
What is the family name of the Dukes of Somerset*seymour
What is the family name of the Royal House of Sweden*bernadotte
What is the fastest fish in the world*sailfish
What is the fastest land animal*cheetah
What is the fastest stroke in swimming*freestyle
What is the fastest time ever clocked for a cheetah*67 mph
What is the favourite food of the cartoon character "bugs bunny"*carrots
What is the favourite food of the cartoon character 'Bugs Bunny'*carrots
What is the fear of accidents known as*dystychiphobia
What is the fear of air drafts or wind known as*anemophobia
What is the fear of alcohol known as*methyphobia
What is the fear of amnesia known as*amnesiphobia
What is the fear of amphibians known as*batrachophobia
What is the fear of anger known as*cholerophobia
What is the fear of angina, choking or narrowness known as*anginophobia
What is the fear of animals known as*zoophobia
What is the fear of animatronic creatures known as*automatonophobia
What is the fear of ants known as*myrmecophobia
What is the fear of anything new known as*neophobia
What is the fear of asymmetrical things known as*asymmetriphobia
What is the fear of ataxia (muscular incoordination) known as*ataxiophobia
What is the fear of atomic explosions known as*atomosophobia
What is the fear of automobiles known as*motorphobia
What is the fear of bacteria known as*bacteriophobia
What is the fear of bad men or burglars known as*scelerophibia
What is the fear of bald people known as*peladophobia
What is the fear of beards known as*pogonophobia
What is the fear of bearing a deformed child known as*teratophobia
What is the fear of beautiful women known as*caligynephobia
What is the fear of becoming angry known as*angrophobia
What is the fear of becoming bald known as*phalacrophobia
What is the fear of bees known as*melissophobia
What is the fear of being alone known as*autophobia
What is the fear of being bound or tied up known as*merinthophobia
What is the fear of being buried alive known as*taphephobia
What is the fear of being contagious known as*tapinophobia
What is the fear of being contaminated with germs known as*misophobia
What is the fear of being dirty known as*autonysophobia
What is the fear of being enclosed known as*clithrophobia
What is the fear of being forgotten known as*athazagoraphobia
What is the fear of being in crowded public places or open spaces known as*agoraphobia
What is the fear of being last known as*telosphobia
What is the fear of being locked in an enclosed place known as*cleithrophobia
What is the fear of being oneself known as*eremophobia
What is the fear of being ridiculed known as*catagelophobia
What is the fear of being robbed known as*harpaxophobia
What is the fear of being severely punished or beaten by a rod known as*rhabdophobia
What is the fear of being stared at known as*ophthalmophobia
What is the fear of being tickled by feathers known as*pteronophobia
What is the fear of being touched known as*chiraptophobia
What is the fear of bicycles known as*cyclophobia
What is the fear of birds known as*ornithophobia
What is the fear of blindness in visual field known as*scotomaphobia
What is the fear of blood known as*hemophobia
What is the fear of blushing known as*ereuthrophobia
What is the fear of body smells known as*bromidrosiphobia
What is the fear of bolsheviks known as*bolshephobia
What is the fear of books known as*bibiophobia
What is the fear of brain disease known as*meningitophobia
What is the fear of bulls known as*taurophobia
What is the fear of bums or beggars known as*hobophobia
What is the fear of cancer known as*carcinophobia
What is the fear of cats known as*ailurophobia
What is the fear of cemeteries known as*coimetrophobia
What is the fear of certain fabrics known as*textophobia
What is the fear of changes known as*metathesiophobia
What is the fear of chemicals known as*chemophobia
What is the fear of chickens known as*alektorophobia
What is the fear of childbirth known as*maieusiophobia
What is the fear of children known as*pedophobia
What is the fear of chinese, chinese culture known as*sinophobia
What is the fear of chins known as*geniophobia
What is the fear of choking or being smothered known as*pnigophobia
What is the fear of church known as*ecclesiophobia
What is the fear of churches known as*ecclesiaphobia
What is the fear of clocks known as*chronomentrophobia
What is the fear of clothing known as*vestiophobia
What is the fear of clouds known as*nephophobia
What is the fear of clowns known as*coulrophobia
What is the fear of cold known as*psychrophobia
What is the fear of color yellow known as*xanthophobia
What is the fear of colors known as*chromophobia
What is the fear of comets known as*cometophobia
What is the fear of computers known as*logizomechanophobia
What is the fear of computers or working on a computer known as*cyberphobia
What is the fear of constipation known as*coprastasophobia
What is the fear of contracting poliomyelitis known as*poliosophobia
What is the fear of cooking known as*mageirocophobia
What is the fear of cosmic phenomenon known as*kosmikophobia
What is the fear of criticism known as*enosiophobia
What is the fear of crosses or the crucifix known as*staurophobia
What is the fear of crossing bridges known as*gephyrophobia
What is the fear of crossing streets known as*agyrophobia
What is the fear of crowds known as*enochlophobia
What is the fear of crowds or mobs known as*ochlophobia
What is the fear of crystals or glass known as*crystallophobia
What is the fear of dancing known as*chorophobia
What is the fear of darkness known as*myctophobia
What is the fear of dawn or daylight known as*eosophobia
What is the fear of daylight or sunshine known as*phengophobia
What is the fear of death known as*necrophobia
What is the fear of death or dying known as*thanatophobia
What is the fear of decaying matter known as*seplophobia
What is the fear of definite disease known as*monopathophobia
What is the fear of definite plans known as*teleophobia
What is the fear of deformity known as*dysmorphophobia
What is the fear of demons known as*demonophobia
What is the fear of dentists known as*dentophobia
What is the fear of dependence on others known as*soteriophobia
What is the fear of depth known as*bathophobia
What is the fear of diabetes known as*diabetophobia
What is the fear of dining or dinner conversations known as*deipnophobia
What is the fear of dirt known as*rhypophobia
What is the fear of dirt or contamination known as*molysmophobia
What is the fear of disease known as*pathophobia
What is the fear of disorder or untidiness known as*ataxophobia
What is the fear of dizziness known as*dinophobia
What is the fear of dogs known as*cynophobia
What is the fear of dolls known as*pediophobia
What is the fear of double vision known as*diplophobia
What is the fear of drafts known as*aerophobia
What is the fear of dreams known as*oneirophobia
What is the fear of drinking known as*dipsophobia
What is the fear of drugs known as*pharmacophobia
What is the fear of dryness known as*xerophobia
What is the fear of dust known as*koniophobia
What is the fear of electricity known as*electrophobia
What is the fear of enclosed spaces known as*claustrophobia
What is the fear of england, english culture known as*anglophobia
What is the fear of everything known as*panophobia
What is the fear of extreme cold or ice or frost known as*cryophobia
What is the fear of eyes known as*ommetaphobia
What is the fear of failure known as*kakorraphiaphobia
What is the fear of fainting or weakness known as*asthenophobia
What is the fear of falling in love known as*philophobia
What is the fear of fatigue known as*kopophobia
What is the fear of fears known as*pantophobia
What is the fear of feeling pleasure known as*hedonophobia
What is the fear of fever known as*febriphobia
What is the fear of fire known as*pyrophobia
What is the fear of firearms known as*hoplophobia
What is the fear of fish known as*ichthyophobia
What is the fear of floods known as*antlophobia
What is the fear of flowers known as*anthophobia
What is the fear of flutes known as*aulophobia
What is the fear of flying known as*pteromerhanophobia
What is the fear of fog known as*homichlophobia
What is the fear of food known as*cibophobia
What is the fear of food or eating known as*sitophobia
What is the fear of forests known as*hylophobia
What is the fear of france or french culture known as*gallophobia
What is the fear of freedom known as*eleutherophobia
What is the fear of friday the 13th known as*paraskavedekatriaphobia
What is the fear of frogs known as*ranidaphobia
What is the fear of fur or skins of animals known as*doraphobia
What is the fear of gaiety known as*cherophobia
What is the fear of gaining weight known as*obesophobia
What is the fear of garlic known as*alliumphobia
What is the fear of german or german things known as*teutophobia
What is the fear of germany or german culture known as*germanophobia
What is the fear of germs known as*spermophobia
What is the fear of germs or contamination or dirt known as*mysophobia
What is the fear of getting wrinkles known as*rhytiphobia
What is the fear of ghosts known as*phasmophobia
What is the fear of glaring lights known as*photoaugliaphobia
What is the fear of glass known as*nelophobia
What is the fear of god or gods known as*zeusophobia
What is the fear of gods or religion known as*theophobia
What is the fear of going to bed known as*clinophobia
What is the fear of going to school known as*didaskaleinophobia
What is the fear of going to the doctor known as*iatrophobia
What is the fear of gold known as*aurophobia
What is the fear of gravity known as*barophobia
What is the fear of gravity*barophobia
What is the fear of greek terms known as*hellenologophobia
What is the fear of growing old known as*gerascophobia
What is the fear of hair known as*trichopathophobia
What is the fear of halloween known as*samhainophobia
What is the fear of hearing a certain word known as*onomatophobia
What is the fear of hearing good news known as*euphobia
What is the fear of heat known as*thermophobia
What is the fear of heaven known as*ouranophobia
What is the fear of height known as*hypsiphobia
What is the fear of heights known as*acrophobia
What is the fear of hell known as*stygiophobia
What is the fear of heredity known as*patroiophobia
What is the fear of home surroundings known as*eicophobia
What is the fear of home surroundings or house known as*oikophobia
What is the fear of horses known as*hippophobia
What is the fear of hospitals known as*nosocomephobia
What is the fear of houses or being in a house known as*domatophobia
What is the fear of ice or frost known as*pagophobia
What is the fear of ideas known as*ideophobia
What is the fear of illness known as*nosemaphobia
What is the fear of immobility of a joint known as*ankylophobia
What is the fear of imperfection known as*atelophobia
What is the fear of infinity known as*apeirophobia
What is the fear of injections known as*trypanophobia
What is the fear of injury known as*trumatophobia
What is the fear of inoculation or injections known as*trypannophobia
What is the fear of insanity known as*maniaphobia
What is the fear of insects known as*insectophobia
What is the fear of itching known as*acarophobia
What is the fear of japanese known as*japanophobia
What is the fear of jealousy known as*zelophobia
What is the fear of jews known as*judeophobia
What is the fear of jumping from high and low places known as*catapedaphobia
What is the fear of justice known as*dikephobia
What is the fear of kidney disease known as*albuminurophobia
What is the fear of kissing known as*philemaphobia
What is the fear of knees known as*genuphobia
What is the fear of knowledge known as*gnosiophobia
What is the fear of lakes known as*limnophobia
What is the fear of large things known as*megalophobia
What is the fear of laughter known as*geliophobia
What is the fear of lawsuits known as*liticaphobia
What is the fear of learning known as*sophophobia
What is the fear of leprosy known as*leprophobia
What is the fear of lice known as*pediculophobia
What is the fear of light flashes known as*selaphobia
What is the fear of light known as*photophobia
What is the fear of liquids, dampness or moisture known as*hygrophobia
What is the fear of lockjaw, tetanus known as*tetanophobia
What is the fear of long waits known as*macrophobia
What is the fear of long words known as*hippopotomonstrosesquippedaliophobia
What is the fear of looking up known as*anablephobia
What is the fear of loud noises known as*ligyrophobia
What is the fear of lues, syphillis known as*luiphobia
What is the fear of machines known as*mechanophobia
What is the fear of making decisions known as*decidophobia
What is the fear of many things known as*polyphobia
What is the fear of marriage known as*gamophobia
What is the fear of materialism known as*hylephobia
What is the fear of meat known as*carnophobia
What is the fear of memories known as*mnemophobia
What is the fear of men known as*androphobia
What is the fear of menstruation known as*menophobia
What is the fear of mercurial medicines known as*hydrargyophobia
What is the fear of metal known as*metallophobia
What is the fear of meteors known as*meteorophobia
What is the fear of mice known as*musophobia
What is the fear of microbes known as*microbiophobia
What is the fear of mind known as*psychophobia
What is the fear of mirrors known as*catoptrophobia
What is the fear of missles or bullets known as*ballistophobia
What is the fear of money known as*chrometophobia
What is the fear of mother-in-law known as*pentheraphobia
What is the fear of moths known as*mottephobia
What is the fear of movement or motion known as*kinetophobia
What is the fear of moving or making changes known as*tropophobia
What is the fear of mushrooms known as*mycophobia
What is the fear of music known as*melophobia
What is the fear of myths or stories or false statements known as*mythophobia
What is the fear of naked bodies*gymnophobia
What is the fear of names known as*nomatophobia
What is the fear of narrow things or narrow places known as*stenophobia
What is the fear of neglecting duty known as*paralipophobia
What is the fear of new drugs known as*neopharmaphobia
What is the fear of new things or ideas known as*cenophobia
What is the fear of newness or novelty known as*cainophobia
What is the fear of noise known as*acousticophobia
What is the fear of noises or voices known as*phonophobia
What is the fear of northern lights known as*auroraphobia
What is the fear of nosebleeds known as*epistaxiophobia
What is the fear of novelty known as*kainolophobia
What is the fear of nuclear weapons known as*nucleomituphobia
What is the fear of nudity known as*nudophobia
What is the fear of numbers known as*numerophobia
What is the fear of objects at the right side of the body known as*dextrophobia
What is the fear of old people or of growing old known as*gerontophobia
What is the fear of one that has a vile odor known as*autodysomophobia
What is the fear of one thing known as*monophobia
What is the fear of one's own fears known as*phobophobia
What is the fear of open high places known as*aeroacrophobia
What is the fear of opening one's eyes known as*optophobia
What is the fear of opinions known as*allodoxaphobia
What is the fear of otters known as*lutraphobia
What is the fear of outer space known as*spacephobia
What is the fear of overworking or of pain known as*ponophobia
What is the fear of pain known as*odynephobia
What is the fear of paper known as*papyrophobia
What is the fear of parasites known as*parasitophobia
What is the fear of parents-in-law known as*soceraphobia
What is the fear of peanut butter sticking to the roof of the mouth known as*arachibutyrophobia
What is the fear of pellagra known as*pellagrophobia
What is the fear of penis known as*phallophobia
What is the fear of people known as*anthrophobia
What is the fear of people or society known as*anthropophobia
What is the fear of performing known as*topophobia
What is the fear of persons with amputations known as*apotemnophobia
What is the fear of philosophy known as*philosophobia
What is the fear of pins and needles known as*belonephobia
What is the fear of pins known as*enetophobia
What is the fear of plants known as*batonophobia
What is the fear of poetry known as*metrophobia
What is the fear of pointed objects or needles known as*aichmophobia
What is the fear of poison known as*toxiphobia
What is the fear of politicians known as*politicophobia
What is the fear of poverty known as*peniaphobia
What is the fear of precipices known as*cremnophobia
What is the fear of pregnancy or childbirth known as*tocophobia
What is the fear of priests known as*hierophobia
What is the fear of progress known as*prosophobia
What is the fear of property known as*orthophobia
What is the fear of punishment known as*mastigophobia
What is the fear of puppets pyrexiophobia known as*pupaphobia
What is the fear of rabies known as*kynophobia
What is the fear of rabies or of becoming mad known as*lyssophobia
What is the fear of radiation, x-rays known as*radiophobia
What is the fear of rain known as*ombrophobia
What is the fear of rape known as*virginitiphobia
What is the fear of rectum known as*proctophobia
What is the fear of relatives known as*syngenesophobia
What is the fear of reptiles known as*bactrachophobia
What is the fear of responsibility known as*hypengyophobia
What is the fear of returning home known as*nostophobia
What is the fear of ridicule known as*katagelophobia
What is the fear of riding in a car known as*amaxophobia
What is the fear of rivers or running water known as*potamophobia
What is the fear of road travel known as*hodophobia
What is the fear of rooms known as*koinoniphobia
What is the fear of ruin or ruins known as*atephobia
What is the fear of russians known as*russophobia
What is the fear of saints or holy things known as*hagiophobia
What is the fear of sameness known as*homophobia
What is the fear of satan known as*satanophobia
What is the fear of school known as*schlionophobia
What is the fear of scratches or being scratched known as*amychophobia
What is the fear of sermons known as*homilophobia
What is the fear of sex known as*genophobia
What is the fear of sexual abuse known as*contreltophobia
What is the fear of sexual perversion known as*paraphobia
What is the fear of shadows known as*sciophobia
What is the fear of shellfish known as*ostraconophobia
What is the fear of shock known as*hormephobia
What is the fear of sinning known as*peccatophobia
What is the fear of sitting down known as*kathisophobia
What is the fear of sitting known as*thaasophobia
What is the fear of skin disease known as*dermatosiophobia
What is the fear of skin lesions known as*dermatophobia
What is the fear of sleep known as*hypnophobia
What is the fear of slime known as*myxophobia
What is the fear of small things known as*microphobia
What is the fear of smells known as*olfactophobia
What is the fear of smells or odors known as*osmophobia
What is the fear of smothering known as*pinigerophobia
What is the fear of snakes known as*ophidiophobia
What is the fear of snow known as*chionophobia
What is the fear of society known as*sociophobia
What is the fear of solitude or being alone known as*monophobia
What is the fear of solitude, being alone known as*isolophobia
What is the fear of sourness known as*acerophobia
What is the fear of speaking in public known as*glossophobia
What is the fear of speaking known as*laliophobia
What is the fear of specters or ghosts known as*spectrophobia
What is the fear of speed known as*tachophobia
What is the fear of spiders known as*arachnophobia
What is the fear of spirits known as*pneumatiphobia
What is the fear of stairs known as*climacophobia
What is the fear of standing or walking known as*stasibasiphobia
What is the fear of stars and celestial space known as*astrophobia
What is the fear of stars known as*siderophobia
What is the fear of staying single known as*anuptaphobia
What is the fear of stealing known as*kleptophobia
What is the fear of step mother known as*novercaphobia
What is the fear of step-father known as*vitricophobia
What is the fear of stings known as*cnidophobia
What is the fear of stooping known as*kyphophobia
What is the fear of strangers known as*xenophobia
What is the fear of string known as*linonophobia
What is the fear of stuttering known as*psellismophobia
What is the fear of suffering and disease known as*panthophobia
What is the fear of surgical instruments known as*ergasiophobia
What is the fear of surgical operations known as*tomophobia
What is the fear of surgical operations*tomophobia
What is the fear of swallowing known as*phagophobia
What is the fear of symbolism known as*symbolophobia
What is the fear of symmetry known as*symmetrophobia
What is the fear of syphilis known as*syphilophobia
What is the fear of taking medicine known as*pharmacophobia
What is the fear of taking tests known as*testophobia
What is the fear of tapeworms known as*taeniophobia
What is the fear of taste known as*geumaphobia
What is the fear of technology known as*technophobia
What is the fear of teeth or dental surgery known as*odontophobia
What is the fear of telephones known as*telephonophobia
What is the fear of termites known as*isopterophobia
What is the fear of the bogeyman known as*bogyphobia
What is the fear of the color black known as*melanophobia
What is the fear of the color purple known as*porphyrophobia
What is the fear of the color red known as*erythrophobia
What is the fear of the color white known as*leukophobia
What is the fear of the dark or night known as*nyctophobia
What is the fear of the dutch known as*dutchphobia
What is the fear of the figure 8 known as*octophobia
What is the fear of the great mole rat known as*zemmiphobia
What is the fear of the heart known as*cardiophobia
What is the fear of the moon known as*selenophobia
What is the fear of the night known as*noctiphobia
What is the fear of the number 13 known as*triskaidekaphobia
What is the fear of the ocean known as*thalassophobia
What is the fear of the opposite sex known as*heterophobia
What is the fear of the pope known as*papaphobia
What is the fear of the sea known as*thalassophobia
What is the fear of the sun known as*heliophobia
What is the fear of theatres known as*theatrophobia
What is the fear of theology known as*theologicophobia
What is the fear of things to the left or left-handed known as*sinistrophobia
What is the fear of things to the left side of the body known as*levophobia
What is the fear of thinking known as*phronemophobia
What is the fear of thunder and lightning known as*brontophobia
What is the fear of thunder known as*keraunophobia
What is the fear of time known as*chronophobia
What is the fear of toads known as*bufonophobia
What is the fear of tombstones known as*placophobia
What is the fear of tornadoes and hurricanes known as*lilapsophobia
What is the fear of trains known as*siderodromophobia
What is the fear of trees known as*dendrophobia
What is the fear of trembling known as*tremophobia
What is the fear of trichinosis known as*trichinophobia
What is the fear of tuberculosis known as*phthisiophobia
What is the fear of tyrants known as*tyrannophobia
What is the fear of ugliness known as*cacophobia
What is the fear of undressing in front of someone known as*dishabiliophobia
What is the fear of urine or urinating known as*urophobia
What is the fear of vaccination known as*vaccinophobia
What is the fear of vegetables known as*lachanophobia
What is the fear of vehicles known as*ochophobia
What is the fear of veritgo known as*illyngophobia
What is the fear of virgins or young girls known as*parthenophobia
What is the fear of voids known as*kenophobia
What is the fear of vomiting known as*emetophobia
What is the fear of walking known as*ambulophobia
What is the fear of walloons known as*walloonphobia
What is the fear of washing or bathing known as*ablutophobia
What is the fear of wasps known as*spheksophobia
What is the fear of water known as*hydrophobia
What is the fear of waves known as*kymophobia
What is the fear of waves or wave like motions known as*cymophobia
What is the fear of wealth known as*plutophobia
What is the fear of wet dreams known as*oneirogmophobia
What is the fear of wild animals known as*agrizoophobia
What is the fear of wind known as*ancraophobia
What is the fear of wines known as*oenophobia
What is the fear of witches or witchcraft known as*wiccaphobia
What is the fear of women known as*gynophobia
What is the fear of wooden objects known as*xylophobia
What is the fear of words known as*logophobia
What is the fear of work known as*ergophobia
What is the fear of worms known as*scoleciphobia
What is the fear of writing in public known as*scriptophobia
What is the fear of writing known as*graphophobia
What is the federal district in southeastern Australia, bordered by the state of New South Wales*australian capital territory
What is the federal district in southeastern Australia, bordered by the state of New South Wales?*australian capital territory
What is the female equivalent of the Oedipus complex*electra complex
What is the fibre from the husk of the coconut, now used in soil-less composts, called*coir
What is the fictitious name of a plaintiff*john doe
What is the fifth book of the New Testament*acts
What is the fifth book of the Old Testament*deuteronomy
What is the fifth day of the week*thursday
What is the fifth largest country in the world*brazil
What is the fifth most popular meal ordered in sit down restaurants in the U S*baked ham
What is the first Christian name of comedian Spike Milligan*terence
What is the first book of the Bible*genesis
What is the first event in the Decathlon*100 metres
What is the first ingredient in most soda pops*carbonated water
What is the first letter of the Greek alphabet*alpha
What is the first letter of the Russian alphabet*a
What is the first name of Sean Connery's actor son*jason
What is the first name of Webster, the man who published a dictionary still used today *noah
What is the first name of former U.S. president carter*jimmy
What is the first name of former US president Carter*jimmy
What is the first name of the French painter Matisse*henri
What is the first name of the French painter Monet*claude
What is the first name of the fashion designer Lagerfeld*karl
What is the first name of the inventor of braille*louis
What is the first name of the son of David and Victoria Beckham*brooklyn
What is the first name of the son of Patsy Kensit and Liam Gallagher*lennon
What is the first name of the writer Ibsen*hennik
What is the first name of webster, the man who published a dictionary still used today*noah
What is the first name used by the wife of former U S Vice President Al Gore*tipper
What is the first prime number after 1,000,000*1,000,003
What is the first sign of the zodiac, symbolized by the ram*aries
What is the first sign of the zodiac, symbolized by the ram?*aries
What is the first thing that 97% of people will write when offered a new pen*their name
What is the flattest continent*australia
What is the flavour of the herb Fennel*anise
What is the flavour of the liqueur Calvados*apple
What is the flavour of the liqueur Crisis*blackcurrant
What is the floral symbol of Australia*wattle
What is the floral symbol of Japan*chrysanthemum
What is the flower of January*carnation
What is the flower that stands for: affection*mossy pear
What is the flower that stands for: aversion*indian single pink
What is the flower that stands for: betrayal*judas tere
What is the flower that stands for: boldness*pink
What is the flower that stands for: bonds*convolvulus
What is the flower that stands for: concealed love*motherwort
What is the flower that stands for: dangerous pleasures*tuberose
What is the flower that stands for: decrease of love*yellow rose
What is the flower that stands for: devotion*heliotrope
What is the flower that stands for: difficulties that i surmount*mistletoe
What is the flower that stands for: divine beauty*american cowslip
What is the flower that stands for: early friendship*blue periwinkle
What is the flower that stands for: early youth*primrose
What is the flower that stands for: elegance and grace*yellow jasmine
What is the flower that stands for: envy*crane's bill
What is the flower that stands for: poverty*evergreen clematis
What is the flower that stands for: remembrance*rosemary
What is the flower that stands for: retaliation*scotch thistle
What is the flower that stands for: silliness*fool's parsley
What is the flower that stands for: sincerity*fern
What is the flower that stands for: splendid beauty*amarylis
What is the flower that stands for: strength*cedar
What is the flowering shrub Syringa usually called*lilac
What is the focul point of an earthquake known as*epicentre
What is the force that slows down or stops a moving thing*friction
What is the forename of French couturier Chanel*coco
What is the former name of Botswana*bechuanaland
What is the former name of Guinea-Bissau*portuguese guinea
What is the former name of Istanbul*constantinople
What is the former name of Zaire*belgian congo
What is the former name of the Russian city Volgograd*stalingrad
What is the former residence of the Moorish kings in Seville called*alcazar
What is the fourth day of the week*wednesday
What is the fourth dimension (apart from length, depth & width*time
What is the fourth month of the year*april
What is the french for hospital*hotel-dieu
What is the french phrase meaning 'on the contrary'*au contraire
What is the french word for 'mistake'*faux pas
What is the frog's name in "the muppet show"*kermit d frog
What is the frog's name in 'the muppet show'*kermit d frog
What is the fruit of a rosebush called*the hip
What is the fruit of the "rubus fructicosus"*blackberry
What is the fruit of the 'Rubus fructicosus'*blackberry
What is the fruit of the Prunus Armeniaca*apricot
What is the fruit of the blackthorn called*sloe
What is the fruit of the hawthorn called*haw
What is the fruit of the oak tree*acorn
What is the full moon nearest the autumnal equinox*harvest moon
What is the full name for the drug LSD*lysergic acid diethylamide
What is the full name of E. Coli*escherichia coli
What is the full name of lake tonka*lake minnetonka
What is the full name of the creator of "Jeeves &  Wooster"*pelham grenville wodehouse
What is the full name of the creator of "Jeeves & Wooster"*pelham grenville wodehouse
What is the full name of the poet Shelley*percy blsshe shelley
What is the full title of the novel left unfinished by Charles Dickens*the mystery of edwin drood
What is the function of a sheepshank knot*to shorten a length of rope
What is the game we call Noughts and Crosses called in America*tic tac toe
What is the gardening term for a weed*ruderal
What is the gelatine extracted from seaweed called*agar agar
What is the general designation for the period in English history from 1640 to 1660*English Revolution
What is the general designation for the period in English history from 1640 to 1660?*English Revolution
What is the general name for a protein molecule which acts as a natural catalyst in the bodies of all bacteria, plants and animals*enzyme
What is the general term for all chemical substances produced by the endocrine glands*hormones
What is the general term used for various forms of insanity &  mental derangement*mental illness
What is the general term used for various forms of insanity & mental derangement*mental illness
What is the general term used for various forms of insanity and mental derangement*mental illness
What is the geographic centre of the U.S.*south dakota
What is the geographic centre of the u.s*south dakota
What is the gift on the eighth day of christmas in the "twelve days of christmas"*eight maids a milking
What is the gift on the seventh day of christmas in the "twelve days of christmas"*seven swans a swimming
What is the given title of the Kuwaiti head of state*emir
What is the great mass of stone trees in the Painted Desert in Arizona called*the petrified forest
What is the greatest desert in Africa*gobi
What is the greek word for the biblical book of revelation*apocalypse
What is the hardest bone in the human body*jawbone
What is the hardest mineral*diamond
What is the heart rate of the blue whale*nine beats per minute
What is the heaviest breed of domestic dog*st. bernard
What is the heaviest element*uranium
What is the heaviest organ in the body*liver
What is the height travelled by the world's longest escalator*sixty metres
What is the heraldic term for a diamond shape*lozenge
What is the heraldic term for a small square division on a shield*canton
What is the heraldic term for silver*argent
What is the high flying swing in a circus called*trapeze
What is the highest U S mountain*mt. mckinley
What is the highest bid in Solo Whist*abundance declared
What is the highest bid in the card game Bridge*seven no trumps
What is the highest commissioned rank in the Royal Air Force*marshal of the raf
